ARTICLE CODE|DESCRIPTION|BRAND|BRAND DESCRIPTION|BAR CODE (EAN)|PROFIT CENTER|PROFIT CENTER DESCRIPTION|ARTICLE TYPE|ARTICLE TYPE DESCRIPTION|CATEGORY|CATEGORY DESCRIPTION|SUB CATEGORY|SUB CATEGORY DESCRIPTION|MERCHANDISE CATEGORY|MERCHANDISE CATEGORY DESCRIPTION|RETAIL PRICE|CURRENCY|ACTIVE STATUS|STORE ID|STORE DESCRIPTION|COUNTRY|REMARKS 1|REMARKS 2|REMARKS 3 
BVF46114|BVF MAN WOOD ESSENCE OLFACTIVE KIT|BVF|BVLGARI|2050000563287|BVF27|BVLGARI OMNIA CRYSTALLINE|ZPOS|LA: POS Material|50|Beauty Accessories|265|Beauty Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46122|BVF LE G ASHLEMAH EDP 30ML|BVF|BVLGARI|783320461224|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|2310000|IDR|Y|||ID|FC00||
BVF46123|BVF LE G NOORAH EDP 30ML|BVF|BVLGARI|783320461231|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|2310000|IDR|Y|||ID|FC00||
BVF46124|BVF LE G LILAIA EDP 30ML|BVF|BVLGARI|783320461248|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|2310000|IDR|Y|||ID|FC00||
BVF46125|BVF LE G MARAVILLA EDP 30ML|BVF|BVLGARI|783320461255|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|2310000|IDR|Y|||ID|FC00||
BVF46126|BVF LE G CALALUNA EDP 30ML|BVF|BVLGARI|783320461262|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|2310000|IDR|Y|||ID|FC00||
BVF46127|BVF LE G AMARENA EDP 30ML|BVF|BVLGARI|783320461279|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|2310000|IDR|Y|||ID|FC00||
BVF46152|BVF LE G ASHLEMAH EDP 100ML|BVF|BVLGARI|783320461521|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4620000|IDR|Y|||ID|FC00||
BVF46153|BVF LE G NOORAH EDP 100ML|BVF|BVLGARI|783320461538|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4620000|IDR|Y|||ID|FC00||
BVF46154|BVF LE G LILAIA EDP 100ML|BVF|BVLGARI|783320461545|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4620000|IDR|Y|||ID|FC00||
BVF46155|BVF LE G MARAVILLA EDP 100ML|BVF|BVLGARI|783320461552|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4620000|IDR|Y|||ID|FC00||
BVF46156|BVF LE G CALALUNA EDP 100ML|BVF|BVLGARI|783320461569|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4620000|IDR|Y|||ID|FC00||
BVF46157|BVF LE G AMARENA EDP 100ML|BVF|BVLGARI|783320461576|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4620000|IDR|Y|||ID|FC00||
BVF46160|BVF LE G ORIENTALI ZAHIRA EDP 100ML|BVF|BVLGARI|783320461606|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4950000|IDR|Y|||ID|FC00||
BVF46161|BVF LE G ORIENTALI SELIMA EDP 100ML|BVF|BVLGARI|783320461613|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4950000|IDR|Y|||ID|FC00||
BVF46162|BVF LE G ORIENTALI LAZULIA EDP 100ML|BVF|BVLGARI|783320461620|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4950000|IDR|Y|||ID|FC00||
BVF46163|BVF LE G IMPERIALI- SPLENDIA EDP 100ML|BVF|BVLGARI|783320461637|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4950000|IDR|Y|||ID|FC00||
BVF46164|BVF LE G IMPERIALI- IRINA EDP 100ML|BVF|BVLGARI|783320461644|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4950000|IDR|Y|||ID|FC00||
BVF46165|BVF LE G IMPERIAL- DESIRIA EDP 100ML|BVF|BVLGARI|783320461651|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|4950000|IDR|Y|||ID|FC00||
BVF46280|BVF LE G ASHLEMAH EDP 10ML OF 3|BVF|BVLGARI|783320462801|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|600000|IDR|Y|||ID|FC00||
BVF46281|BVF LE G NOORAH EDP 10ML OF 3|BVF|BVLGARI|783320462818|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|600000|IDR|Y|||ID|FC00||
BVF46282|BVF LE G LILAIA EDP 10ML OF 3|BVF|BVLGARI|783320462825|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|600000|IDR|Y|||ID|FC00||
BVF46283|BVF LE G CALALUNA EDP 10ML OF 3|BVF|BVLGARI|783320462832|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|600000|IDR|Y|||ID|FC00||
BVF46284|BVF LE G MARAVILLA EDP 10ML OF 3|BVF|BVLGARI|783320462849|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|600000|IDR|Y|||ID|FC00||
BVF46285|BVF LE G AMARENA EDP 10ML OF 3|BVF|BVLGARI|783320462856|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|600000|IDR|Y|||ID|FC00||
BVF46286|BVF LE G ORIENTALI ZAHIRA EDP 10ML OF 3|BVF|BVLGARI|783320462863|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|650000|IDR|Y|||ID|FC00||
BVF46287|BVF LE G ORIENTALI SELIMA EDP 10ML OF 3|BVF|BVLGARI|783320462870|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|650000|IDR|Y|||ID|FC00||
BVF46288|BVF LE G ORIENTALI LAZULIA EDP 10ML OF 3|BVF|BVLGARI|783320462887|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|650000|IDR|Y|||ID|FC00||
BVF46289|BVF LE G IMP- SPLENDIA 10EDP (BVF46405)|BVF|BVLGARI|783320462894|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|650000|IDR|Y|||ID|FC00||
BVF46290|BVF LE G IMP- IRINA 10EDP(BVF46405)|BVF|BVLGARI|783320462900|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|650000|IDR|Y|||ID|FC00||
BVF46291|BVF LE G IMP- DESIRIA 10EDP (BVF46405)|BVF|BVLGARI|783320462917|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|650000|IDR|Y|||ID|FC00||
BVF46401|BVF LE G LUXURY KIT-6 OF 100ML EDP|BVF|BVLGARI|783320464010|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|8348800|IDR|Y|||ID|FC00||
BVF46404|BVF LE G LUXURY KIT-6 OF 10ML EDP|BVF|BVLGARI|783320464041|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|3600000|IDR|Y|||ID|FC00||
BVF46405|BVF LE G EMPTY BOX KIT FOR 3 OF 10ML EDP|BVF|BVLGARI|783320464058|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|50|Beauty Accessories|265|Beauty Accessories - Women|1380|DISPLAY/ORNAMENT|0|IDR|Y|||ID|FC00||
BVF46407|BVF LE GEMME LUXURY KIT - 6 OF 30ML EDP|BVF|BVLGARI|783320464072|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|4327205|IDR|Y|||ID|FC00||
BVF46408|BVF LE G ORIENTALI KIT-EDP 100ML OF 3|BVF|BVLGARI|783320464089|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|0|IDR|Y|||ID|FC00||
BVF46409|BVF LE G ORIENTALI KIT-EDP 10ML OF 3|BVF|BVLGARI|783320464096|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|0|IDR|Y|||ID|FC00||
BVF46410|BVF LE GEM IMP DELUXE KIT - 3X100ML EDP|BVF|BVLGARI|783320464102|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|0|IDR|Y|||ID|FC00||
BVF46411|BVF LE G IMPERIALI DISC KIT-EDP10 OF 3|BVF|BVLGARI|783320464119|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|2450|PRINCIPAL COFF SET|0|IDR|Y|||ID|FC00||
BVF46600|BVF LE G IMPERIA DESIRIA EDP 3ML MINI|BVF|BVLGARI|783320466007|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46601|BVF LE G IMPERIA SPLENDIA EDP 8ML GWP|BVF|BVLGARI|783320466014|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46602|BVF LE G IMPERIA IRINA EDP 8ML GWP|BVF|BVLGARI|783320466021|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46603|BVF LE G IMPERIA DESIRIA EDP 8ML GWP|BVF|BVLGARI|783320466038|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46630|BVF LE G ASHLEMAH EDP 3ML MINI|BVF|BVLGARI|783320466304|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46631|BVF LE G NOORAH EDP 3ML MINI|BVF|BVLGARI|783320466311|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46632|BVF LE G LILAIA EDP 3ML MINI|BVF|BVLGARI|783320466328|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46633|BVF LE G CALALUNA EDP 3ML MINI|BVF|BVLGARI|783320466335|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46634|BVF LE G MARAVILLA EDP 3ML MINI|BVF|BVLGARI|783320466342|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46635|BVF LE G AMARENA EDP 3ML MINI|BVF|BVLGARI|783320466359|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46636|BVF LE G IMPERIA SPLENDIA EDP 3ML MINI|BVF|BVLGARI|783320466366|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46637|BVF LE G ASHLEMAH EDP 8ML GWP|BVF|BVLGARI|783320466373|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46638|BVF LE G NOORAH EDP 8ML GWP|BVF|BVLGARI|783320466380|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46639|BVF LE G LILAIA EDP 8ML GWP|BVF|BVLGARI|783320466397|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46640|BVF LE G CALALUNA EDP 8ML GWP|BVF|BVLGARI|783320466403|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46641|BVF LE G MARAVILLA EDP 8ML GWP|BVF|BVLGARI|783320466410|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46642|BVF LE G AMARENA EDP 8ML GWP|BVF|BVLGARI|783320466427|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46643|BVF LE G ORIENT ZAHIRA EDP 8ML GWP|BVF|BVLGARI|783320466434|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46644|BVF LE G ORIENT SELIMA EDP 8ML GWP|BVF|BVLGARI|783320466441|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46645|BVF LE G ORIENT LAZULIA EDP 8ML GWP|BVF|BVLGARI|783320466458|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46646|BVF LE G ORIENT ZAHIRA EDP 3ML MINI|BVF|BVLGARI|783320466465|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46647|BVF LE G ORIENT SELIMA EDP 3ML MINI|BVF|BVLGARI|783320466472|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46648|BVF LE G ORIENT LAZULIA EDP 3ML MINI|BVF|BVLGARI|783320466489|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46649|BVF LE G IMPERIA IRINA EDP 3ML MINI|BVF|BVLGARI|783320466496|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46650|BVF LE G ASHLEMAH EDP 100ML TS|BVF|BVLGARI|783320466502|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46651|BVF LE G NOORAH EDP 100ML TS|BVF|BVLGARI|783320466519|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46652|BVF LE G LILAIA EDP 100ML TS|BVF|BVLGARI|783320466526|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46653|BVF LE G CALALUNA EDP 100ML TS|BVF|BVLGARI|783320466533|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46654|BVF LE G MARAVILLA EDP 100ML TS|BVF|BVLGARI|783320466540|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46655|BVF LE G AMARENA EDP 100ML TS|BVF|BVLGARI|783320466557|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46656|BVF LE G ASHLEMAH EDP 30ML TS|BVF|BVLGARI|783320466564|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46657|BVF LE G NOORAH EDP 30ML TS|BVF|BVLGARI|783320466571|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46658|BVF LE G LILAIA EDP 30ML TS|BVF|BVLGARI|783320466588|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46659|BVF LE G CALALUNA EDP 30ML TS|BVF|BVLGARI|783320466595|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46660|BVF LE G MARAVILLA EDP 30ML TS|BVF|BVLGARI|783320466601|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46661|BVF LE G AMARENA EDP 30ML TS|BVF|BVLGARI|783320466618|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46662|BVF LE G ORIENT ZAHIRA EDP 100ML TS|BVF|BVLGARI|783320466625|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46663|BVF LE G ORIENT SELIMA EDP 100ML TS|BVF|BVLGARI|783320466632|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46664|BVF LE G ORIENT LAZULIA EDP 100ML TS|BVF|BVLGARI|783320466649|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46666|BVF LE G IMPERIA IRINA EDP 100ML TS|BVF|BVLGARI|783320466663|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46667|BVF LE G IMPERIA DESIRIA EDP 100ML TS|BVF|BVLGARI|783320466670|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46668|BVF LE G IMPERIA SPLENDIA EDP 100ML TS|BVF|BVLGARI|783320466687|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
BVF46700|BVF LE G ORIENTALI GENERIC BLOTTER 1=120|BVF|BVLGARI|783320467004|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9090|SAMPLING CARDS|0|IDR|N|||ID|FC00||
BVF46701|BVF LG IMPERIA BLOTTER CARD 1=120|BVF|BVLGARI|783320467011|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9090|SAMPLING CARDS|0|IDR|N|||ID|FC00||
BVF46704|BVF LG IMPERIA WRAPPING PAPER ROLL|BVF|BVLGARI|783320467042|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9030|PRINT MATERIAL|0|IDR|N|||ID|FC00||
BVF46734|BVF GOLD POMPON GWP|BVF|BVLGARI|2050000481697|BVF27|BVLGARI OMNIA CRYSTALLINE|ZPOS|LA: POS Material|50|Beauty Accessories|265|Beauty Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46735|BVF PINK POMPON GWP|BVF|BVLGARI|2050000481680|BVF27|BVLGARI OMNIA CRYSTALLINE|ZPOS|LA: POS Material|50|Beauty Accessories|265|Beauty Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46805|BVF LG IMPERIALI TRAINING GIFT 10ML OF 3|BVF|BVLGARI|783320468056|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9050|SALES GIRL GIFT|0|IDR|N|||ID|FC00||
BVF46806|BVF LE G IMPERIALI TRAINING KIT|BVF|BVLGARI|783320468063|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9050|SALES GIRL GIFT|0|IDR|N|||ID|FC00||
BVF46808|BVF LG IMPERIA TS CAPS FOR 100ML EDP 1=3|BVF|BVLGARI|783320468087|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9000|DISPLAY MATERIAL|0|IDR|N|||ID|FC00||
BVF46812|BVF 2016 LG COLLECTION CATALOGUE EN|BVF|BVLGARI|2050000371509|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9030|PRINT MATERIAL|0|IDR|N|||ID|FC00||
BVF46818|BVF 2016 LG COLLECTION CATALOGUE S. CHI|BVF|BVLGARI|2050000371493|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9030|PRINT MATERIAL|0|IDR|N|||ID|FC00||
BVF46819|BVF LE16 GEMME LUXURY CATALOGUE T.CHI|BVF|BVLGARI|783320468193|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9030|PRINT MATERIAL|0|IDR|N|||ID|FC00||
BVF46823|BVF LE GEMME ORIENTALI TRAINING REMINDER|BVF|BVLGARI|2050000334757|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9030|PRINT MATERIAL|0|IDR|N|||ID|FC00||
BVF46837PS|BVF OMNIA PINK SAPPHIRE EDT 65ML PS|BVF|BVLGARI|783320468377|BVF51|BVLGARI GOLDEA THE ROMAN NIGHT|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9060|PRE-SERIES|0|IDR|N|||ID|FC00||
BVF46841|BVF LE G REALI VERIDIA EDP 100ML|BVF|BVLGARI|783320468414|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|0|IDR|Y|||ID|FC00||
BVF46842|BVF LE G REALI RUBINIA EDP 100ML|BVF|BVLGARI|783320468421|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|0|IDR|Y|||ID|FC00||
BVF46843|BVF LE G REALI NYLAIA EDP 100ML|BVF|BVLGARI|783320468438|BVF37|BVLGARI LE GEMME|HAWA|LA: Selling Stock|10|Fragrance|110|Fragrance - Women|1420|EDP|0|IDR|Y|||ID|FC00||
BVF46846|BVF LG REALI VERIDIA EDP 3ML MINI|BVF|BVLGARI|783320468469|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46847|BVF LG REALI RUBINIA EDP 3ML MINI|BVF|BVLGARI|783320468476|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46848|BVF LG REALI NYLAIA EDP 3ML MINI|BVF|BVLGARI|783320468483|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9070|MINIATURE|0|IDR|Y|||ID|FC00||
BVF46849|BVF LG REALI VERIDIA EDP 8ML EDP GWP|BVF|BVLGARI|783320468490|BVF27|BVLGARI OMNIA CRYSTALLINE|ZPOS|LA: POS Material|50|Beauty Accessories|265|Beauty Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46850|BVF LG REALI RUBINIA EDP 8ML EDP GWP|BVF|BVLGARI|783320468506|BVF27|BVLGARI OMNIA CRYSTALLINE|ZPOS|LA: POS Material|50|Beauty Accessories|265|Beauty Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46851|BVF LG REALI NYLAIA EDP 8ML EDP GWP|BVF|BVLGARI|783320468513|BVF27|BVLGARI OMNIA CRYSTALLINE|ZPOS|LA: POS Material|50|Beauty Accessories|265|Beauty Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46852|BVF LG REALI BLOTTER CARDS 1=120|BVF|BVLGARI|783320468520|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9090|SAMPLING CARDS|0|IDR|N|||ID|FC00||
BVF46853|BVF LG REALI CERAMIC TAG GWP|BVF|BVLGARI|783320468537|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|45|Fashion Accessories|255|Fashion Accessories - Women|9040|GWP|0|IDR|Y|||ID|FC00||
BVF46854|BVF LE GEMME REALI POS INVITATION|BVF|BVLGARI|2050000537585|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9030|PRINT MATERIAL|0|IDR|N|||ID|FC00||
BVF46859|BVF LG REALI VERIDIA EDP 100ML TS|BVF|BVLGARI|783320468599|BVF37|BVLGARI LE GEMME|ZPOS|LA: POS Material|10|Fragrance|110|Fragrance - Women|9140|REGULAR TESTER|0|IDR|N|||ID|FC00||
